id,name,ra,dec,mag,dist_ly,spect,con
53625,HR 4280,11.004084,45.526276,5.47,825.7,K5III,UMa
59860,HR 4687,12.313901,75.160561,5.47,319.1,A1V,Dra
60752,18 Com,12.490845,24.108925,5.47,201.0,F5III,Com
60879,21 Com,12.516823,24.567168,5.47,269.8,A2pvar,Com
64907,HR 5026,13.343843,-52.747825,5.47,408.7,B6V,Cen
68363,HR 5265,14.039662,-27.429773,5.47,439.6,K2/K3III,Hya
72356,HR 5541,14.841577,37.272047,5.47,209.9,K0III-IV,Boo
78164,49 Lib,16.005447,-16.53335,5.47,114.8,F7V,Lib
84462,HR 6416,17.317655,-46.636235,5.47,28.7,M0V,Ara
87477,89 Her,17.923663,26.049991,5.47,,F2Iavar,Her
88765,ι Pav,18.173948,-62.002197,5.47,57.4,G0V,Pav
89013,HR 6804,18.220194,-41.336111,5.47,1164.8,B2.5III,CrA
89854,φ Oct,18.393456,-75.044277,5.47,194.0,A0V,Oct
90631,HR 6959,18.545367,-14.865662,5.47,2886.3,K3Iab,Sct
90640,HR 6968,18.54721,30.554209,5.47,357.6,B8IV,Lyr
101684,HR 7893,20.672174,-33.431843,5.47,236.9,K1III,Mic
102814,HR 8005,20.898304,33.437891,5.47,600.7,K5III,Cyg
105703,HR 8196,21.479121,-69.505386,5.47,411.8,M5III,Pav
110379,HR 8557,22.433554,70.770898,5.47,501.0,K2III,Cep
110591,ν Gru,22.477557,-39.131792,5.47,285.1,G8III,Gru
11222,ξ Ari,2.413627,10.610565,5.48,872.1,B7IV,Ari
13231,η For,2.844557,-35.675849,5.48,459.4,K2III,For
18098,30 Eri,3.878238,-5.361259,5.48,585.6,B8+...,Eri
24619,HR 1737,5.294512,-13.519826,5.48,159.9,G8IV,Lep
30141,HR 2284,6.356865,-11.773238,5.48,1101.9,B1Vpe SB,CMa
37941,5 Pup,7.799089,-12.192705,5.48,93.3,F5+...,Pup
38480,HR 3091,7.903058,-35.877287,5.48,678.1,B2V,Pup
42593,HR 3462,8.704498,-48.09909,5.48,,B1.5Vn,Vel
44485,HR 3603,9.090028,48.530314,5.48,316.7,F6II-III,UMa
56633,ι Crt,11.644449,-13.201943,5.48,87.2,F7V,Crt
61125,21 Vir,12.562986,-9.452077,5.48,258.4,A0V,Vir
72437,HR 5552,14.857362,59.293985,5.48,453.0,K4III,Dra
72906,ξ Lib,14.946142,-11.409701,5.48,549.1,K4III,Lib
76721,HR 5857,15.714107,52.360903,5.48,298.7,B9p...,Boo
79040,19 UMi,16.180424,75.877563,5.48,617.7,B8V,UMi
79766,HR 6091,16.33199,39.708584,5.48,86.0,F3IV-V,Her
81884,HR 6221,16.779989,-39.376962,5.48,287.9,K0III,Sco
82151,47 Her,16.838717,7.247683,5.48,177.5,A3m,Her
82704,27 Sco,16.953104,-33.259492,5.48,948.1,K5III,Sco
102166,HR 7933,20.772238,-39.199262,5.48,324.5,B8/B9V,Mic
102763,HR 8003,20.88849,45.181673,5.48,1006.7,K0II,Cyg
105327,18 Aqr,21.403192,-12.878108,5.48,153.6,F0V,Aqr
105426,21 Aqr,21.421377,-3.556747,5.48,388.3,K4III,Aqr
3599,HR 210,0.769929,-22.522097,5.49,304.3,G8/K0III,Cet
7199,HR 445,1.548903,-36.865231,5.49,275.2,K1/K2III,Scl
8225,HR 519,1.76832,-50.816256,5.49,634.5,M3III,Phe
14381,HR 881,3.102203,79.418535,5.49,691.0,F7IV comp SB,Cep
15300,30 Per,3.296485,44.025024,5.49,731.3,B8V...,Per
18387,HR 1215,3.941303,35.080899,5.49,867.4,B1.5V,Per
22210,58 Eri,4.793413,-16.934456,5.49,43.3,G3V,Eri
27448,HR 2021,5.826817,-14.483665,5.49,267.6,G8III,Lep
29078,HR 2180,6.149407,-22.427412,5.49,246.3,A0V,Lep
37793,HR 3014,7.767275,-6.772511,5.49,267.8,K5III,Mon
42596,HR 3466,8.705278,-53.100056,5.49,499.5,B8...,Vel
45395,24 Hya,9.278158,-8.744759,5.49,676.7,B9III,Hya
46445,HR 3770,9.498474,-26.589616,5.49,789.7,K2IIICNII,Ant
50161,23 LMi,10.270677,29.310501,5.49,260.7,A0Vn,LMi
52537,52 Leo,10.773689,14.194645,5.49,287.4,G4III:,Leo
60945,HR 4768,12.527871,-59.423922,5.49,1399.8,F5III,Cru
61531,26 Com,12.652031,21.062559,5.49,273.4,G9III,Com
79431,18 Sco,16.260352,-8.369442,5.49,45.3,G1V,Sco
88559,HR 6793,18.133959,36.401264,5.49,207.5,K2III,Her
89092,14 Sgr,18.23775,-21.713164,5.49,453.0,K2III,Sgr
90722,24 Sgr,18.564857,-24.032283,5.49,2064.3,K3III,Sgr
93372,HR 7211,19.073627,-31.047079,5.49,479.6,A0V,Sgr
96756,HR 7496,19.72598,-15.470105,5.49,159.6,F5V,Sgr
103069,7 Aqr,20.948341,-9.697545,5.49,546.3,K5III,Aqr
109733,ψ Oct,22.297409,-77.511553,5.49,125.5,F3III,Oct
116245,75 Peg,23.632445,18.400667,5.49,232.8,A1Vn,Peg
117008,20 Psc,23.79904,-2.761598,5.49,316.7,G8III,Psc
1643,π Tuc,0.344178,-69.624913,5.50,318.2,B9V,Tuc
4842,σ Scl,1.040674,-31.552005,5.50,232.3,A1/A2IV,Scl
4879,σ Psc,1.046971,31.804263,5.50,433.7,B9.5V,Psc
6718,94 Psc,1.44491,19.240422,5.50,279.0,K1III,Psc
9550,ε Tri,2.049433,33.284135,5.50,391.5,A2V,Tri
15604,HR 1016,3.35667,-23.635135,5.50,366.9,G8III,Eri
15822,64 Ari,3.405132,24.724063,5.50,208.0,K4III,Ari
20121,53 Tau,4.323916,21.142307,5.50,270.0,B9IV,Tau
22905,62 Eri,4.940052,-5.171356,5.50,741.3,B6V,Eri
23845,103 Tau,5.135173,24.265175,5.50,1496.1,B2V...,Tau
24392,HR 1709,5.245569,5.156151,5.50,486.1,K4III,Ori
25883,HR 1847,5.537262,17.058128,5.50,2992.3,B7III,Tau
28992,π Col,6.13135,-42.154043,5.50,242.9,A0V,Col
33910,HR 2674,7.054195,-59.178109,5.50,493.4,B9IV,Car
35467,HR 2813,7.339288,-52.311524,5.50,103.4,F2,Car
48865,HR 3939,9.997695,56.811807,5.50,500.2,K5III,UMa
51672,HR 4153,10.586905,-39.562589,5.50,874.4,C,Ant
52534,51 Leo,10.773484,18.891523,5.50,186.6,K3III,Leo
56328,HR 4462,11.582473,-49.13649,5.50,191.9,K1III/IV,Cen
66226,HR 5139,13.619731,71.242252,5.50,411.3,K2III,UMi
66960,86 Vir,13.765644,-12.426528,5.50,406.7,G8III,Vir
75874,HR 5762,15.543528,-19.67046,5.50,228.6,A2IV,Lib
75901,11 Ser,15.549427,-1.186399,5.50,280.2,K0III,Ser
78959,HR 6007,16.164609,-33.545805,5.50,407.7,B8V,Sco
80895,HR 6135,16.572044,-70.988097,5.50,809.3,K1IIICN...,Aps
81006,θ TrA,16.595775,-65.495399,5.50,342.2,G8/K0III,TrA
88788,HR 6800,18.177861,3.324256,5.50,403.2,K2III,Oph
96770,10 Vul,19.72859,25.771929,5.50,331.8,G8III,Vul
100109,25 Vul,20.36762,24.446099,5.50,997.4,B8IIIn,Vul
105572,HR 8202,21.450454,-42.54793,5.50,184.1,Am,Mic
108198,HR 8379,21.988307,-38.395096,5.50,432.6,K1II/III,Gru
115471,τ Oct,23.46766,-87.482214,5.50,486.1,K2III,Oct
2796,λ Phe,0.594767,-48.000907,5.51,113.6,F6V,Phe
3667,58 Psc,0.783738,11.973849,5.51,283.1,G8II,Psc
5335,80 Psc,1.1395,5.649819,5.51,114.8,F0III-IV,Psc
6734,47 Cet,1.447657,-13.056512,5.51,122.2,F0V,Cet
10618,67 Cet,2.283068,-6.422116,5.51,332.8,G8III,Cet
14097,θ Hyi,3.037615,-71.902457,5.51,514.4,B8III/IV,Hyi
15163,ι Hyi,3.265951,-77.388454,5.51,96.9,F4III,Hyi
19340,ω Tau,4.152768,19.609217,5.51,283.9,K2III,Tau
20808,HR 1289,4.470359,83.80779,5.51,756.7,B5V,Cep
22989,HR 1585,4.956206,17.153677,5.51,476.8,K1III,Tau
29868,HR 2266,6.303813,-19.966974,5.51,795.5,B2/B3V,CMa
41333,HR 3370,8.45466,-70.093482,5.51,279.5,A0V,Vol
47134,HR 3842,9.633736,-43.190944,5.51,474.8,G8II,Vel
52070,HR 4185,10.669848,-65.100209,5.51,523.5,B9p Si,Car
52271,40 LMi,10.717191,26.325577,5.51,157.8,A4Vn,LMi
53873,HR 4305,11.054133,-11.30347,5.51,338.7,G7III...,Crt
59052,HR 4625,12.148497,-41.231605,5.51,1591.0,B3IV,Cen
67038,HR 5186,13.783277,38.542697,5.51,317.0,K0III+...,CVn
70691,HR 5412,14.502399,-45.321355,5.51,476.8,B8Vn,Lup
72966,HR 5573,14.959236,-0.167612,5.51,291.5,K1III,Vir
74820,ο CrB,15.335714,29.616209,5.51,270.0,K0III,CrB
82229,21 Oph,16.856925,1.215947,5.51,378.8,A2Vs,Oph
84577,74 Her,17.339203,46.24078,5.51,557.5,M0III,Her
87038,HR 6654,17.839692,29.322143,5.51,253.6,K1III,Her
92260,HR 7123,18.859712,52.975117,5.51,83.7,G9IVa,Dra
92340,HR 7092,18.874229,-46.595119,5.51,1035.4,M0III,Tel
92931,HR 7166,18.989945,-12.840517,5.51,476.8,B4V,Sgr
93047,49 Dra,19.012072,55.658301,5.51,491.9,G5IIbCN...,Dra
94143,HR 7282,19.220979,-12.282584,5.51,541.8,K3III,Sgr
96951,HR 7507,19.767005,-31.908571,5.51,710.6,B8III,Sgr
98014,HR 7640,19.977216,30.983665,5.51,465.3,B9Vn,Cyg
98508,Tianfu,20.068976,7.277966,5.51,462.0,K0III,Aql
99087,18 Vul,20.175982,26.904169,5.51,423.6,A3III,Vul
99200,19 Vul,20.19666,26.80899,5.51,1411.9,K3II-III,Vul
103195,Musica,20.973871,10.839286,5.51,245.6,G6III:,Del
104920,HR 8164,21.321025,58.623502,5.51,1929.9,B3Vv comp,Cep
106892,HR 8306,21.718465,41.15497,5.51,642.0,M2III,Cyg
110715,37 Peg,22.499427,4.43169,5.51,169.2,F5IVs,Peg
113172,HR 8740,22.993266,-29.462311,5.51,312.4,F0V,PsA
7963,HR 506,1.708125,-53.740834,5.52,56.9,F8V,Eri
13293,σ Ari,2.858218,15.082071,5.52,494.2,B7V,Ari
17696,ρ For,3.7989,-30.167882,5.52,268.9,G6III,For
19287,50 Per,4.143497,38.039733,5.52,68.5,F7V,Per
22801,5 Cam,4.917537,55.259109,5.52,620.1,B9.5V,Cam
24496,18 Ori,5.267815,11.341354,5.52,443.1,A0V,Ori
25491,116 Tau,5.462669,15.874052,5.52,424.1,B9.5Vn,Tau
28027,σ Col,5.939151,-31.38244,5.52,1664.1,F2III,Col
31503,HR 2418,6.609814,-5.211143,5.52,753.2,B8V,Mon
39249,HR 3162,8.045774,-41.309828,5.52,479.6,Ap Si,Pup
39455,HR 3180,8.084363,-53.107921,5.52,383.7,K3/K4III,Car
40167,HR 3247,8.226178,-50.196072,5.52,721.6,M1III,Vel
41035,HR 3277,8.396809,53.219712,5.52,164.5,A3V,Lyn
41279,HR 3324,8.444987,-12.534602,5.52,275.0,K1/K2III,Pup
50314,HR 4049,10.302109,-28.992,5.52,2651.7,B9.5Ib/II,Ant
50790,28 LMi,10.40239,33.718531,5.52,424.1,K1III,LMi
51240,HR 4062,10.495037,84.252009,5.52,132.5,F0IV,Cam
54178,65 Leo,11.115058,1.955525,5.52,206.2,G9IIICN...,Leo
59986,HR 4693,12.3388,26.619482,5.52,161.0,K2III-IV,Com
65883,75 Vir,13.547679,-15.363012,5.52,514.4,K1III,Vir
73270,HR 5590,15.022174,-2.754927,5.52,743.0,M0III,Lib
73406,HR 5609,15.051683,35.205795,5.52,280.0,G8III:,Boo
74503,HR 5678,15.273059,-22.399416,5.52,472.0,K2III,Lib
85126,HR 6502,17.44698,20.080977,5.52,583.5,B5V,Her
88539,HR 6769,18.130095,-17.154159,5.52,251.5,K0III,Sgr
89845,HR 6874,18.39134,-36.237987,5.52,286.6,K0III,Sgr
94494,HR 7278,19.286729,-66.661048,5.52,298.7,A4IV/V,Pav
102585,HR 7971,20.850211,-37.913332,5.52,587.7,K3III,Mic
107492,ο Ind,21.846448,-69.629416,5.52,543.6,M0III,Ind
107632,15 Peg,21.874978,28.793538,5.52,89.5,F6IVwvar,Peg
109128,HR 8474,22.177462,70.132573,5.52,109.6,F2V,Cep
110471,26 Cep,22.451475,65.13227,5.52,,B0.5Ib,Cep
112025,HR 8657,22.761331,-46.547328,5.52,787.8,K3III,Gru
107,HR 9082,0.022255,-50.337373,5.53,542.7,M2III,Phe
8687,1 Per,1.866476,55.147385,5.53,1294.3,B1.5V,Per
12075,80 Cet,2.600013,-7.831597,5.53,465.3,M0III,Cet
15293,ζ Ret,3.295903,-62.575322,5.53,39.2,G2V,Ret
17126,22 Eri,3.677315,-5.210706,5.53,496.4,B9IIIp Si,Eri
20737,72 Tau,4.454847,22.996337,5.53,377.9,B7V,Tau
20832,HR 1415,4.475589,1.380821,5.53,382.8,B3V,Tau
21896,μ Men,4.717764,-70.931027,5.53,491.2,B9IV,Men
21975,HR 1513,4.73555,-18.666586,5.53,306.0,A1V,Eri
25788,10 Lep,5.518785,-20.863659,5.53,271.6,A0V,Lep
26317,122 Tau,5.617704,17.040324,5.53,158.5,F0V,Tau
30578,HR 2291,6.440514,56.285096,5.53,244.5,A3m,Lyn
39922,18 Pup,8.177731,-13.799207,5.53,73.0,F7V,Pup
48925,μ Cha,10.012191,-82.21467,5.53,375.3,A0IV,Cha
57986,95 Leo,11.927926,15.646818,5.53,494.9,A3V,Leo
63747,40 Com,13.106278,22.616187,5.53,736.2,M5III,Com
67605,HR 5222,13.892437,-35.664248,5.53,170.5,F3V,Cen
69240,HR 5308,14.221226,-53.665674,5.53,2131.7,K5III+...,Cen
69313,14 Boo,14.234773,12.959444,5.53,110.6,F6IV,Boo
69436,HR 5332,14.256691,-18.20069,5.53,246.7,A0V,Vir
75894,ζ Lib,15.548673,-16.852844,5.53,656.3,B3V,Lib
77228,HR 5875,15.815777,-3.818513,5.53,176.2,A5IV,Lib
78199,50 Lib,16.013231,-8.411353,5.53,489.7,A0Vs,Lib
79738,HR 6077,16.325758,-30.906716,5.53,157.4,F5IV,Sco
80217,25 Her,16.42338,37.394079,5.53,242.9,A5V,Her
81044,16 Dra,16.603174,52.900048,5.53,426.9,B9.5Vn,Dra
82802,HR 6289,16.971651,-50.641185,5.53,519.4,B9IV,Ara
84293,HR 6409,17.284349,-32.66284,5.53,157.8,F6V,Sco
86431,HR 6583,17.714194,-36.945564,5.53,689.5,K5III,Sco
88745,HR 6780,18.168281,-30.728666,5.53,449.3,K1III + (F),Sgr
93548,HR 7253,19.11048,28.628595,5.53,130.4,F0III,Lyr
94689,28 Aql,19.327597,12.37468,5.53,337.3,F0III,Aql
101736,49 Cyg,20.684039,32.307287,5.53,797.4,G8IIb,Cyg
103649,12 Aqr,21.067979,-5.823066,5.53,501.8,G4,Aqr
105885,HR 8243,21.51647,60.459432,5.53,1510.0,B1II,Cep
107243,12 Cep,21.790362,60.692689,5.53,458.1,M1III,Cep
109399,HR 8487,22.230339,45.440613,5.53,251.7,A0III,Lac
110183,49 Aqr,22.391901,-24.762661,5.53,262.0,K0IIICN...,Aqr
112788,77 Aqr,22.912632,-16.271957,5.53,134.3,K1III,Aqr
113609,HR 8769,23.08116,-68.820226,5.53,174.3,F4III,Ind
115348,ο Gru,23.44349,-52.721603,5.53,100.4,F4V,Gru
811,34 Psc,0.167278,11.145813,5.54,305.4,B9V,Psc
7521,π Psc,1.61831,12.141535,5.54,114.4,F0V,Psc
25080,HR 1760,5.380644,41.02926,5.54,292.5,A3V,Aur
27514,135 Tau,5.841363,14.305608,5.54,316.7,G9III:,Tau
28453,HR 2131,6.021194,-33.911835,5.54,614.2,K5III,Col
29190,HR 2203,6.169558,-40.353792,5.54,851.6,M2II/III,Col
29769,HR 2263,6.283675,-37.737445,5.54,298.7,K2III,Col
32523,HR 2486,6.803407,55.704195,5.54,144.4,F5V:+...,Lyn
35043,HR 2721,7.263925,47.239964,5.54,55.1,G0V,Lyn
35939,ε Men,7.42727,-79.094188,5.54,466.6,K2/K3III,Men
45087,HR 3673,9.215452,-59.413928,5.54,473.4,G6II,Car
55979,86 Leo,11.508065,18.409801,5.54,314.8,K0III,Leo
56843,HR 4502,11.688836,-43.095667,5.54,213.6,A0V,Cen
58401,HR 4587,12.012347,-10.446014,5.54,41.6,K0IV,Vir
60027,70 UMa,12.347461,57.864118,5.54,635.8,K5III,UMa
74898,HR 5707,15.352114,-5.824853,5.54,302.3,K1III,Lib
77154,HR 5851,15.798078,-65.442291,5.54,365.2,A5,TrA
77896,φ Ser,15.954048,14.41448,5.54,241.2,K1IV,Ser
83925,HR 6421,17.209047,62.874337,5.54,140.4,F0IV,Dra
85757,HR 6544,17.579542,-11.241999,5.54,402.2,B8Vn,Ser
86356,HR 6594,17.699621,15.95243,5.54,113.7,F4Vw,Her
97454,HR 7573,19.867109,24.992162,5.54,1689.9,A1Iab,Vul
97923,11 Sge,19.962624,16.789163,5.54,455.5,B9III,Sge
102966,16 Del,20.927381,12.568558,5.54,197.3,A4V,Del
103266,HR 8049,20.990377,59.438594,5.54,615.4,K4III,Cep
107994,17 Peg,21.948992,12.076492,5.54,400.7,A2Vnn,Peg
114692,φ Gru,23.302739,-40.824361,5.54,115.5,F5V,Gru
475,86 Peg,0.094989,13.396266,5.55,372.8,G5III,Peg
2655,HR 138,0.561401,-29.558278,5.55,538.2,K1III,Scl
3875,65 Psc,0.831433,27.710286,5.55,288.9,F5III+...,Psc
5122,ψ Psc,1.094919,21.465442,5.55,280.2,A0Vn,Psc
7603,HR 461,1.635435,57.977631,5.55,1744.2,G5II,Cas
11405,11 Tri,2.457715,31.80128,5.55,278.1,K1III:,Tri
14879,HR 958,3.207324,6.660883,5.55,753.2,K1IIIpe+...,Cet
15657,62 Ari,3.36997,27.607553,5.55,883.9,G5III,Ari
17062,12 Tau,3.664201,3.056863,5.55,371.9,G6III:,Tau
17161,HR 1113,3.685515,37.580198,5.55,821.6,B7Vn,Per
20184,HR 1333,4.336531,50.920933,5.55,1083.6,B1.5IV,Per
24678,HR 1722,5.304359,42.792111,5.55,563.3,M4III,Aur
27886,HR 2082,5.91458,-39.957857,5.55,506.5,M0III,Col
30070,HR 2288,6.3434,-34.144144,5.55,1941.4,B3V,Col
30647,HR 2335,6.454331,-0.275999,5.55,692.5,K5III,Mon
30655,HR 2333,6.455681,2.908288,5.55,308.0,G9III,Mon
34177,HR 2660,7.103222,34.473967,5.55,302.3,G8IV,Gem
36156,HR 2863,7.466434,-29.155896,5.55,921.3,B9Vsp...,Pup
37414,HR 2967,7.700894,14.208503,5.55,1294.3,M3Sv,Gem
40679,HR 3216,8.32562,75.756907,5.55,280.4,G8III,Cam
43373,15 Hya,8.859559,-7.177226,5.55,446.2,A4m,Hya
51985,HR 4165,10.651581,53.6683,5.55,453.6,K3III,UMa
55491,HR 4406,11.4031,-72.256608,5.55,994.4,B2IV-V,Mus
62413,HR 4862,12.829154,-71.98626,5.55,467.3,G8Ib/II,Mus
66845,83 Vir,13.741618,-16.179072,5.55,823.6,G1IV/V,Vir
69831,HR 5362,14.336029,-43.058843,5.55,369.0,G8III,Lup
71193,HR 5444,14.605288,-46.245451,5.55,699.9,K3III,Lup
71611,32 Boo,14.695423,11.660662,5.55,403.2,G8III,Boo
80238,HR 6173,16.42874,78.963854,5.55,139.9,F0V,UMi
81504,HR 6202,16.698247,-19.924377,5.55,137.2,F3V,Oph
81920,HR 6219,16.788795,-58.341441,5.55,2695.5,B0Iab,Ara
84690,HR 6469,17.362116,39.974649,5.55,241.2,F9Vn...,Her
95714,HR 7427,19.522039,50.306706,5.55,462.0,K1III,Cyg
102674,5 Aqr,20.869082,-5.507059,5.55,649.7,B9III,Aqr
103187,HR 8035,20.972067,44.471711,5.55,258.6,G8III,Cyg
103842,η Mic,21.107087,-41.385965,5.55,712.1,K3III,Mic
108427,14 Cep,22.034604,58.000366,5.55,3048.2,O9V,Cep
108522,30 Aqr,22.054572,-6.522406,5.55,303.7,K0III,Aqr
110432,53 Aqr,22.442853,-16.742138,5.55,65.9,G3V,Aqr
113309,HR 8754,23.02205,-28.85396,5.55,534.7,K3III,PsA
114469,HR 8851,23.260477,70.88808,5.55,379.3,F0IV,Cep
115988,15 And,23.577095,40.236441,5.55,262.0,A1III,And
116932,HR 9010,23.783866,57.451359,5.55,1606.7,K3II,Cas
4430,HR 266,0.946377,60.362836,5.56,538.2,B8V,Cas
5299,ψ Psc,1.132544,20.739113,5.56,154.3,A3V,Psc
5554,HR 342,1.190428,64.202677,5.56,404.7,B9.5V,Cas
13917,5 Eri,2.994767,-2.464952,5.56,362.4,B9.5V,Eri
16739,HR 1098,3.599352,-11.193782,5.56,377.9,G7III:,Eri
17464,25 Eri,3.749027,-0.29672,5.56,394.4,K4III,Eri
21690,HR 1495,4.668557,-24.482368,5.56,350.3,G6/G8III,Eri
25544,HR 1835,5.470926,-37.230767,5.56,286.4,A0V,Col
29132,HR 2183,6.15959,-14.584619,5.56,208.1,K2III,Lep
30248,π Dor,6.37729,-69.984043,5.56,618.9,K5III,Dor
33977,HR 2667,7.065928,-43.608039,5.56,53.9,G3V...,Pup
41283,27 Cnc,8.445539,12.654612,5.56,901.0,M3III,Cnc
42415,HR 3448,8.671521,-53.015398,5.56,480.3,B7Vn,Vel
44171,HR 3600,9.022462,-41.864254,5.56,429.2,B5V,Vel
45058,HR 3661,9.20848,-43.613262,5.56,692.5,B8V,Vel
45792,HR 3726,9.36416,-42.19486,5.56,574.2,M3Ib,Vel
46849,33 Hya,9.575736,-5.914948,5.56,566.2,K1III,Hya
47582,HR 3875,9.728406,-53.891282,5.56,343.0,A0V,Vel
48173,HR 3914,9.848775,-62.745116,5.56,1090.8,K1IIICN...,Car
56601,59 UMa,11.639056,43.625429,5.56,151.6,F2II-III,UMa
57698,HR 4551,11.869537,-56.987741,5.56,335.6,B4III,Cen
60547,HR 4735,12.447692,-32.830121,5.56,507.2,B9V,Hya
66541,κ Oct,13.682257,-85.786043,5.56,273.2,A2m...,Oct
70269,HR 5379,14.418426,-68.195333,5.56,2025.8,A3Ib,Cir
75028,HR 5726,15.377048,39.581463,5.56,1941.4,K4III,Boo
83435,HR 6364,17.105014,22.084153,5.56,341.9,K4III,Her
86400,83 Her,17.707879,24.564058,5.56,405.7,K4III,Her
89204,HR 6845,18.260772,42.159345,5.56,591.9,B7IV,Lyr
92591,HR 7126,18.92528,-16.376635,5.56,103.4,F5/F6IV/V,Sgr
92758,64 Ser,18.954608,2.535346,5.56,1136.4,B9IIIp...,Ser
93701,HR 7249,19.137973,-19.290289,5.56,1294.3,B2V,Sgr
97650,HR 7601,19.908632,24.319388,5.56,470.6,A0III,Vul
110589,HR 8547,22.477091,-67.489059,5.56,140.6,A3V,Ind
114460,HR 8840,23.259516,-3.49638,5.56,232.3,A3V,Aqr
114779,96 Aqr,23.323327,-5.124352,5.56,111.4,F3IV,Aqr
115031,HR 8894,23.375702,60.133485,5.56,1716.6,K3II,Cas
115226,67 Peg,23.41412,32.384882,5.56,473.4,B9III,Peg
115381,HR 8938,23.44999,87.307504,5.56,333.2,A7IV,Cep
530,10 Cas,0.10737,64.196168,5.57,867.4,B9III,Cas
727,87 Peg,0.150672,18.211963,5.57,285.1,G9III,Peg
2705,HR 140,0.574374,-52.37309,5.57,83.1,F3IV-V,Phe
2935,HR 159,0.622393,-24.767267,5.57,50.2,K1V+...,Cet
3733,HR 220,0.800296,-21.722492,5.57,343.0,B9V,Cet
5443,ψ Psc,1.163667,19.658408,5.57,376.6,G0III,Psc
5577,32 Cas,1.194829,65.018854,5.57,388.3,B9IV,Cas
7950,43 Cas,1.705688,68.043021,5.57,388.7,A0p SiSr,Cas
9294,HR 588,1.994118,-42.030532,5.57,293.3,K1III,Phe
10394,π Hyi,2.237366,-67.841441,5.57,776.6,M1III,Hyi
10510,21 Ari,2.261884,25.043043,5.57,166.6,F6V,Ari
10918,63 And,2.349499,50.151466,5.57,392.5,B9p Si,And
16222,HR 1062,3.493341,-12.674737,5.57,418.1,A5III/IV,Eri
22340,HR 1529,4.820235,31.437375,5.57,214.7,K2III,Aur
31200,HR 2391,6.560046,14.155163,5.57,251.3,K2III:,Gem
38044,HR 3062,7.818533,-56.41036,5.57,1090.8,G5II,Car
43778,6 UMa,8.943741,64.603831,5.57,306.8,G6III,UMa
47035,HR 3820,9.611903,31.161734,5.57,572.2,M2III,Leo
51231,δ Ant,10.493161,-30.607065,5.57,434.3,B9/B9.5V,Ant
51536,34 LMi,10.558587,34.988695,5.57,683.8,A2Vn,LMi
52910,42 UMa,10.856594,59.320119,5.57,272.5,K2III,UMa
61775,31 Vir,12.699199,6.806617,5.57,233.3,A2V,Vir
63919,HR 4957,13.142352,-8.984385,5.57,316.7,K3III,Vir
66430,HR 5138,13.659616,10.746269,5.57,195.7,F0V,Boo
70020,HR 5376,14.372145,-34.786792,5.57,1370.4,B8V,Cen
76760,ρ Oct,15.721161,-84.465273,5.57,215.7,A2V,Oct
76812,Stephanos,15.73314,32.515807,5.57,243.4,G9III:,CrB
76927,HR 5859,15.756523,5.447315,5.57,369.8,A1V,Ser
78913,ι Nor,16.155154,-57.934318,5.57,280.0,B9V,Nor
81452,HR 6187,16.689004,-48.762957,5.57,,O5,Ara
82669,24 Oph,16.946677,-23.150346,5.57,303.7,A0V,Oph
85489,HR 6524,17.522593,2.724507,5.57,364.0,G8III,Oph
88731,HR 6807,18.166387,36.466284,5.57,393.9,G8III,Her
95268,50 Sgr,19.438654,-21.776693,5.57,431.4,K1/K2III,Sgr
95523,HR 7407,19.489487,14.596019,5.57,299.2,K0III,Aql
102302,13 Del,20.796759,6.008209,5.57,428.6,A0V,Del
106087,HR 8236,21.556534,-44.8487,5.57,653.6,K0III,Gru
107174,λ Cap,21.775583,-11.365954,5.57,281.7,A1V,Cap
107306,HR 8323,21.804363,-47.303615,5.57,52.2,G2V,Gru
108499,HR 8407,22.049074,44.649863,5.57,492.7,A0IV,Cyg
114260,HR 8832,23.221098,57.168355,5.57,21.4,K3Vvar,Cas
117709,HR 9059,23.952356,55.705705,5.57,231.5,G8Ib,Cas
124,HR 9085,0.026949,61.222801,5.58,3076.9,F0III,Cas
1916,HR 91,0.404348,52.019914,5.58,1000.5,B5IV,Cas
5155,28 Cet,1.10143,-9.839354,5.58,589.8,A1V,Cet
7664,HR 473,1.647718,-21.275384,5.58,252.1,F0V,Cet
10706,θ Ari,2.302094,19.901164,5.58,447.4,A1Vn,Ari
13668,ρ Ari,2.940596,18.023119,5.58,115.3,F6V,Ari
16170,HR 1037,3.4812,49.848384,5.58,524.4,B6Vn,Per
20169,57 Tau,4.332695,14.035201,5.58,149.1,F3V...,Tau
20943,80 Tau,4.502388,15.63784,5.58,149.5,F0V...,Tau
22478,ι Pic,4.848706,-53.461508,5.58,135.6,F0IV...,Pic
31005,HR 2400,6.521744,-51.825953,5.58,120.4,F8V,Car
34950,HR 2750,7.247546,-27.037996,5.58,271.8,K3III,CMa
37098,70 Gem,7.64246,35.04855,5.58,371.9,K0III,Gem
37334,HR 2939,7.686782,48.131533,5.58,314.2,K0III,Lyn
40829,HR 3279,8.355895,-20.079058,5.58,567.2,A3V,Pup
41261,φ Cnc,8.44103,27.893583,5.58,373.2,K5III,Cnc
47827,HR 3886,9.775104,-44.75506,5.58,997.4,B2.5IV,Vel
50995,HR 4107,10.446924,-54.877302,5.58,2025.8,K3II/III,Vel
51219,HR 4117,10.491383,-29.663832,5.58,359.2,K3III,Hya
